movieId,title,clean_title,year,genres,genres_list,primary_genre,genre_count
174807,Meet Me in Venice (2015),Meet Me in Venice,2015,Drama,Drama,Drama,1
174809,The Glove (1979),The Glove,1979,Action|Adventure|Thriller,Action Adventure Thriller,Action,3
174811,Nukie (1988),Nukie,1988,Children|Sci-Fi,Children Sci-Fi,Children,2
174813,Gor (1987),Gor,1987,Action|Adventure|Fantasy|Sci-Fi,Action Adventure Fantasy Sci-Fi,Action,4
174815,The House (2017),The House,2017,Comedy,Comedy,Comedy,1
174817,Femmes femmes (1974),Femmes femmes,1974,Comedy|Drama,Comedy Drama,Comedy,2
174819,Five Came Back (2017),Five Came Back,2017,Documentary|War,Documentary War,Documentary,2
174821,The Babymoon (2017),The Babymoon,2017,Action|Adventure|Comedy|Drama|Romance,Action Adventure Comedy Drama Romance,Action,5
174823,Santoalla (2016),Santoalla,2016,Documentary,Documentary,Documentary,1
174825,Jessi's Girls (1975),Jessi's Girls,1975,Western,Western,Western,1
174827,Legion of Brothers (2017),Legion of Brothers,2017,Documentary,Documentary,Documentary,1
174829,Ghost in the Shell Arise - Border 5: Pyrophoric Cult (2015),Ghost in the Shell Arise - Border 5: Pyrophoric Cult,2015,Action|Animation|Sci-Fi,Action Animation Sci-Fi,Action,3
174831,Summer 1993 (2017),Summer 1993,2017,Children|Drama,Children Drama,Children,2
174833,Miss Impossible (2017),Miss Impossible,2017,Drama,Drama,Drama,1
174835,Grimm (2003),Grimm,2003,Adventure|Comedy|Drama,Adventure Comedy Drama,Adventure,3
174837,The Postmaster (1972),The Postmaster,1972,(no genres listed),,,0
174839,Two Comrades Were Serving (1968),Two Comrades Were Serving,1968,Action|Drama,Action Drama,Action,2
174841,Pandora's Box (1992),Pandora's Box,1992,Drama,Drama,Drama,1
174843,Necromancy (1972),Necromancy,1972,Horror,Horror,Horror,1
174845,Return to Montauk (2017),Return to Montauk,2017,Drama,Drama,Drama,1
174847,Up There (2012),Up There,2012,(no genres listed),,,0
174849,Jane Eyre (1997),Jane Eyre,1997,Drama|Romance,Drama Romance,Drama,2
174851,The Last Rescue (2015),The Last Rescue,2015,Action|Drama|War,Action Drama War,Action,3
174857,12 Feet Deep (2016),12 Feet Deep,2016,Thriller,Thriller,Thriller,1
174859,120 Beats Per Minute (2017),120 Beats Per Minute,2017,(no genres listed),,,0
174861,Van Gogh: Painted with Words (2010),Van Gogh: Painted with Words,2010,Documentary|Drama,Documentary Drama,Documentary,2
174863,Don't Call Me Son (2016),Don't Call Me Son,2016,Drama,Drama,Drama,1
174865,The Wrong Road (1937),The Wrong Road,1937,Crime|Drama,Crime Drama,Crime,2
174867,The Virginian (1929),The Virginian,1929,Western,Western,Western,1
174869,San Giovanni decollato (1940),San Giovanni decollato,1940,Comedy,Comedy,Comedy,1
174871,I due orfanelli (1947),I due orfanelli,1947,Comedy,Comedy,Comedy,1
174873,The Crooked E: The Unshredded Truth About Enron (2003),The Crooked E: The Unshredded Truth About Enron,2003,Drama,Drama,Drama,1
174875,One Hundred Steps (2000),One Hundred Steps,2000,Crime|Drama,Crime Drama,Crime,2
174877,Color of the Ocean (2012),Color of the Ocean,2012,Drama,Drama,Drama,1
174879,Three Men and a Leg (1997),Three Men and a Leg,1997,Comedy,Comedy,Comedy,1
174881,Tutti gli uomini del deficiente (1999),Tutti gli uomini del deficiente,1999,Comedy,Comedy,Comedy,1
174883,"La leggenda di Al, John e Jack (2002)","La leggenda di Al, John e Jack",2002,Comedy,Comedy,Comedy,1
174885,Death Mills (Die Todesmühlen) (1945),Death Mills (Die Todesmühlen),1945,Documentary|War,Documentary War,Documentary,2
174887,Chuck (2017),Chuck,2017,Drama,Drama,Drama,1
174889,"Accidental Courtesy: Daryl Davis, Race & America (2016)","Accidental Courtesy: Daryl Davis, Race & America",2016,Documentary,Documentary,Documentary,1
174891,Murder with Pictures (1936),Murder with Pictures,1936,Crime|Mystery,Crime Mystery,Crime,2
174893,2:22 (2017),2:22,2017,Drama|Thriller,Drama Thriller,Drama,2
174895,"Totò, Peppino and... the Sweet Life (1961)","Totò, Peppino and... the Sweet Life",1961,Comedy,Comedy,Comedy,1
174897,Neapolitan Turk (1953),Neapolitan Turk,1953,Comedy,Comedy,Comedy,1
174899,Totò Sceicco (1950),Totò Sceicco,1950,Comedy,Comedy,Comedy,1
174901,A Bag of Marbles (2017),A Bag of Marbles,2017,Drama,Drama,Drama,1
174903,7 Days in September (2002),7 Days in September,2002,(no genres listed),,,0
174905,5ive Days to Midnight (2004),5ive Days to Midnight,2004,Action|Drama|Sci-Fi|Thriller,Action Drama Sci-Fi Thriller,Action,4
174907,Damocles (2016),Damocles,2016,Comedy,Comedy,Comedy,1
174909,Logan Lucky (2017),Logan Lucky,2017,Comedy,Comedy,Comedy,1
174911,Addicted to Porn: Chasing the Cardboard Butterfly (2017),Addicted to Porn: Chasing the Cardboard Butterfly,2017,Documentary,Documentary,Documentary,1
174913,Keet & Koen: The Treasure Hunt (2015),Keet & Koen: The Treasure Hunt,2015,Children|Comedy,Children Comedy,Children,2
174915,"Byron, Ballad for a Daemon (1998)","Byron, Ballad for a Daemon",1998,Drama,Drama,Drama,1
174917,"Luis Martinetti, Contortionist (1894)","Luis Martinetti, Contortionist",1894,Documentary,Documentary,Documentary,1
174919,Sweet Dreams (2016),Sweet Dreams,2016,Drama,Drama,Drama,1
174921,Lasciati andare (2017),Lasciati andare,2017,Comedy,Comedy,Comedy,1
174923,Che vuoi che sia (2016),Che vuoi che sia,2016,Comedy,Comedy,Comedy,1
174925,7 Minutes (2016),7 Minutes,2016,Drama,Drama,Drama,1
174927,By the Time It Gets Dark (2016),By the Time It Gets Dark,2016,Drama,Drama,Drama,1
174929,Ripped (2017),Ripped,2017,Comedy,Comedy,Comedy,1
174931,The Milkmaid (1953),The Milkmaid,1953,(no genres listed),,,0
174933,Firebase (2017),Firebase,2017,Sci-Fi|War,Sci-Fi War,Sci-Fi,2
174935,FC Venus (2005),FC Venus,2005,Comedy|Romance,Comedy Romance,Comedy,2
174937,Puolin ja toisin (2013),Puolin ja toisin,2013,Comedy,Comedy,Comedy,1
174939,Starving in Suburbia (2014),Starving in Suburbia,2014,Drama,Drama,Drama,1
174941,Warm Springs (2005),Warm Springs,2005,Drama,Drama,Drama,1
174943,The Paedophile Hunter (2014),The Paedophile Hunter,2014,Documentary,Documentary,Documentary,1
174945,If You Were Me (2003),If You Were Me,2003,Drama,Drama,Drama,1
174949,A Borrowed Life (1994),A Borrowed Life,1994,Drama,Drama,Drama,1
174951,Operações Especiais (2015),Operações Especiais,2015,Action|Thriller,Action Thriller,Action,2
174953,Mundo Cão,Mundo Cão,,(no genres listed),,,0
174955,The mural of Siqueiros (2011),The mural of Siqueiros,2011,(no genres listed),,,0
174957,Batman Beyond: The Movie (1999),Batman Beyond: The Movie,1999,Action|Animation|Children,Action Animation Children,Action,3
174959,50 Kilo Albaloo (2016),50 Kilo Albaloo,2016,Children|Comedy|Drama,Children Comedy Drama,Children,3
174961,Hitch Hike to Hell (1977),Hitch Hike to Hell,1977,Crime|Mystery,Crime Mystery,Crime,2
174963,Dracula 3000 (2004),Dracula 3000,2004,Horror|Sci-Fi,Horror Sci-Fi,Horror,2
174965,Loverboy (2005),Loverboy,2005,Drama|Romance,Drama Romance,Drama,2
174967,The War Bride (2001),The War Bride,2001,Drama|Romance,Drama Romance,Drama,2
174969,The Life (2004),The Life,2004,Drama,Drama,Drama,1
174971,This Thing of Ours (2005),This Thing of Ours,2005,Action|Drama|Thriller,Action Drama Thriller,Action,3
174973,Partition (2007),Partition,2007,Drama|Romance,Drama Romance,Drama,2
174975,Beat (2000),Beat,2000,Drama,Drama,Drama,1
174977,Daybreak (2000),Daybreak,2000,Action|Crime,Action Crime,Action,2
174979,Risk (2000),Risk,2000,Crime|Drama|Thriller,Crime Drama Thriller,Crime,3
174983,Mr In-Between (2001),Mr In-Between,2001,Action|Thriller,Action Thriller,Action,2
174989,Cosmopolitan (2003),Cosmopolitan,2003,Drama|Romance,Drama Romance,Drama,2
174991,Nemesis Game (2003),Nemesis Game,2003,Mystery|Thriller,Mystery Thriller,Mystery,2
174993,The Job (2003),The Job,2003,Action|Crime|Drama,Action Crime Drama,Action,3
174995,Mind the Gap (2004),Mind the Gap,2004,Comedy|Drama,Comedy Drama,Comedy,2
174997,Marie Curie (2016),Marie Curie,2016,Drama,Drama,Drama,1
175001,Marathon (2005),Marathon,2005,Drama,Drama,Drama,1
175003,How to Go Out on a Date in Queens (2006),How to Go Out on a Date in Queens,2006,Comedy|Romance,Comedy Romance,Comedy,2
175005,The Lather Effect (2006),The Lather Effect,2006,Comedy|Drama,Comedy Drama,Comedy,2
175009,Swinger (2016),Swinger,2016,Comedy|Romance,Comedy Romance,Comedy,2
175011,La nao Capitana (1947),La nao Capitana,1947,Adventure,Adventure,Adventure,1
175013,Bittersweet (2008),Bittersweet,2008,Drama|Romance,Drama Romance,Drama,2
175019,Explicit Ills (2008),Explicit Ills,2008,Drama,Drama,Drama,1
175023,Between Us (2016),Between Us,2016,Comedy|Drama|Romance,Comedy Drama Romance,Comedy,3
175027,Selling God,Selling God,,Documentary,Documentary,Documentary,1
175029,Truth (2009),Truth,2009,(no genres listed),,,0
175031,The Landlady (1998),The Landlady,1998,Horror|Thriller,Horror Thriller,Horror,2
175033,Virus (1980),Virus,1980,Adventure|Drama|Horror|Sci-Fi,Adventure Drama Horror Sci-Fi,Adventure,4
175035,Ginger in the Morning (1974),Ginger in the Morning,1974,(no genres listed),,,0
175037,Khaled (2001),Khaled,2001,Drama,Drama,Drama,1
175043,Hypothermia (2012),Hypothermia,2012,Horror,Horror,Horror,1
175045,Jessicka Rabid (2010),Jessicka Rabid,2010,Horror,Horror,Horror,1
175047,Killer by Nature (2010),Killer by Nature,2010,Adventure|Crime|Drama|Romance|Thriller,Adventure Crime Drama Romance Thriller,Adventure,5
175049,The Cursed (2010),The Cursed,2010,Horror|Thriller,Horror Thriller,Horror,2
175051,Truth About Kerry (2010),Truth About Kerry,2010,Drama|Mystery|Thriller,Drama Mystery Thriller,Drama,3
175053,Think Of Me (2011),Think Of Me,2011,Drama,Drama,Drama,1
175055,Be My Teacher (2011),Be My Teacher,2011,(no genres listed),,,0
175057,Deadrise (2011),Deadrise,2011,Thriller,Thriller,Thriller,1
175059,Hamlet (2012),Hamlet,2012,(no genres listed),,,0
175061,The Bad Penny (2010),The Bad Penny,2010,Drama|Mystery|Thriller,Drama Mystery Thriller,Drama,3
175063,The Amityville Haunting (2011),The Amityville Haunting,2011,Horror,Horror,Horror,1
175065,The Fields (2011),The Fields,2011,Drama|Horror|Mystery|Thriller,Drama Horror Mystery Thriller,Drama,4
175069,You Hurt My Feelings (2012),You Hurt My Feelings,2012,Drama|Romance,Drama Romance,Drama,2
175071,Two Jacks (2012),Two Jacks,2012,Comedy|Drama,Comedy Drama,Comedy,2
175073,Cheesecake Casserole (2012),Cheesecake Casserole,2012,Comedy|Drama,Comedy Drama,Comedy,2
175077,Fatal Call (2012),Fatal Call,2012,Thriller,Thriller,Thriller,1
175079,Hidden in the Woods (2012),Hidden in the Woods,2012,Action|Drama|Horror|Thriller,Action Drama Horror Thriller,Action,4
175081,Infected (2012),Infected,2012,Horror,Horror,Horror,1
175083,Look at Me (2012),Look at Me,2012,Comedy|Drama|Romance,Comedy Drama Romance,Comedy,3
175085,New Order (2012),New Order,2012,(no genres listed),,,0
175089,Silver Case (2012),Silver Case,2012,(no genres listed),,,0
175093,The Dark Side of Love (2012),The Dark Side of Love,2012,Drama,Drama,Drama,1
175095,The Exhibitionists (2012),The Exhibitionists,2012,Drama,Drama,Drama,1
175097,All the Wrong Reasons (2013),All the Wrong Reasons,2013,Comedy|Drama,Comedy Drama,Comedy,2
175099,Amelia's 25th (2013),Amelia's 25th,2013,Comedy|Romance,Comedy Romance,Comedy,2
175101,Blue Dream (2013),Blue Dream,2013,(no genres listed),,,0
175103,House of Good and Evil (2013),House of Good and Evil,2013,Horror|Thriller,Horror Thriller,Horror,2
175107,The Man Without a Country (1973),The Man Without a Country,1973,Drama,Drama,Drama,1
175109,Prisoners of the Sun (2013),Prisoners of the Sun,2013,Action|Adventure|Horror|Mystery,Action Adventure Horror Mystery,Action,4
175111,Sleeping with the Fishes (2013),Sleeping with the Fishes,2013,Comedy,Comedy,Comedy,1
175113,The Man Without a Country (1917),The Man Without a Country,1917,(no genres listed),,,0
175115,Treading Water (2013),Treading Water,2013,Comedy|Drama,Comedy Drama,Comedy,2
175117,Jesus (1999),Jesus,1999,Drama,Drama,Drama,1
175119,The Cross and The Flame (1957),The Cross and The Flame,1957,(no genres listed),,,0
175121,Bigfoot Wars (2014),Bigfoot Wars,2014,Sci-Fi,Sci-Fi,Sci-Fi,1
175123,Chu and Blossom (2014),Chu and Blossom,2014,Comedy,Comedy,Comedy,1
175125,Act of God (2009),Act of God,2009,Thriller,Thriller,Thriller,1
175127,Losing It (2006),Losing It,2006,Drama,Drama,Drama,1
175133,Stitch (2014),Stitch,2014,Thriller,Thriller,Thriller,1
175135,Wild Rose (1932),Wild Rose,1932,Romance,Romance,Romance,1
175137,The Making of 'The Terminator': A Retrospective (1992),The Making of 'The Terminator': A Retrospective,1992,Documentary,Documentary,Documentary,1
175139,Popeye the Sailor Meets Sindbad the Sailor (1936),Popeye the Sailor Meets Sindbad the Sailor,1936,Animation|Comedy,Animation Comedy,Animation,2
175141,City of Ghosts (2017),City of Ghosts,2017,Documentary,Documentary,Documentary,1
175143,Chasing Coral (2017),Chasing Coral,2017,Documentary,Documentary,Documentary,1
175145,Whose Streets? (2017),Whose Streets?,2017,Documentary,Documentary,Documentary,1
175147,This Is Everything: Gigi Gorgeous (2017),This Is Everything: Gigi Gorgeous,2017,Documentary,Documentary,Documentary,1
175149,Fool's Day (2013),Fool's Day,2013,Comedy|Drama,Comedy Drama,Comedy,2
175151,78/52 (2017),78/52,2017,Documentary,Documentary,Documentary,1
175153,Cries from Syria (2017),Cries from Syria,2017,Documentary,Documentary,Documentary,1
175155,Unacknowledged (2017),Unacknowledged,2017,Documentary,Documentary,Documentary,1
175157,Tell Them We Are Rising: The Story of Black Colleges and Universities (2017),Tell Them We Are Rising: The Story of Black Colleges and Universities,2017,Documentary,Documentary,Documentary,1
175159,Water & Power: A California Heist (2017),Water & Power: A California Heist,2017,Documentary,Documentary,Documentary,1
175161,Bobbi Jene (2017),Bobbi Jene,2017,Documentary,Documentary,Documentary,1
175163,Elián,Elián,,Documentary,Documentary,Documentary,1
175165,What the Health (2017),What the Health,2017,Documentary,Documentary,Documentary,1
175167,Joshua: Teenager vs. Superpower (2017),Joshua: Teenager vs. Superpower,2017,Documentary,Documentary,Documentary,1
175169,Rumble: The Indians Who Rocked the World (2017),Rumble: The Indians Who Rocked the World,2017,Documentary,Documentary,Documentary,1
175171,Served Like a Girl (2017),Served Like a Girl,2017,Documentary,Documentary,Documentary,1
175173,Give Me Future: Major Lazer in Cuba (2017),Give Me Future: Major Lazer in Cuba,2017,Documentary,Documentary,Documentary,1
175175,Unrest (2017),Unrest,2017,Documentary,Documentary,Documentary,1
175177,The Force (2017),The Force,2017,Documentary,Documentary,Documentary,1
175179,Bill Nye: Science Guy (2017),Bill Nye: Science Guy,2017,Documentary,Documentary,Documentary,1
175181,"Hailey Dean Mystery: Murder, With Love (2016)","Hailey Dean Mystery: Murder, With Love",2016,Mystery,Mystery,Mystery,1
175183,Warwick (2016),Warwick,2016,Drama,Drama,Drama,1
175187,Revolt (2017),Revolt,2017,Sci-Fi,Sci-Fi,Sci-Fi,1
175189,Swim Team (2016),Swim Team,2016,Children|Documentary|Drama,Children Documentary Drama,Children,3
175191,Hickok (2017),Hickok,2017,(no genres listed),,,0
175193,Do You Take This Man (2016),Do You Take This Man,2016,Drama,Drama,Drama,1
175195,Polaroid (2017),Polaroid,2017,Horror,Horror,Horror,1
175197,The Dark Tower (2017),The Dark Tower,2017,Fantasy|Horror|Sci-Fi|Western,Fantasy Horror Sci-Fi Western,Fantasy,4
175199,Annabelle: Creation (2017),Annabelle: Creation,2017,Horror,Horror,Horror,1
175203,Despite the Night (2015),Despite the Night,2015,Drama|Horror|Mystery,Drama Horror Mystery,Drama,3
175205,Soundtrack (2017),Soundtrack,2017,Drama,Drama,Drama,1
175207,Nowhere Boys: The Book of Shadows (2016),Nowhere Boys: The Book of Shadows,2016,Sci-Fi,Sci-Fi,Sci-Fi,1
175209,Bromance (2016),Bromance,2016,Comedy|Drama|Romance,Comedy Drama Romance,Comedy,3
175211,Honeytrap (2015),Honeytrap,2015,Crime|Drama|Romance,Crime Drama Romance,Crime,3
175213,Come What May (2015),Come What May,2015,Drama|War,Drama War,Drama,2
175215,Stigma (1972),Stigma,1972,Drama,Drama,Drama,1
175217,Gauche the Cellist (1982),Gauche the Cellist,1982,Animation,Animation,Animation,1
175219,Le Papillon Fantastique (1909),Le Papillon Fantastique,1909,Fantasy|Horror,Fantasy Horror,Fantasy,2
175221,The Story of High Noon (2017),The Story of High Noon,2017,Action|Crime,Action Crime,Action,2
175223,Encounter with Fritz Lang (1964),Encounter with Fritz Lang,1964,Documentary,Documentary,Documentary,1
175227,The Delta Factor (1970),The Delta Factor,1970,Adventure|Drama,Adventure Drama,Adventure,2
175229,Tommy and the Wildcat (1998),Tommy and the Wildcat,1998,Adventure|Children|Drama,Adventure Children Drama,Adventure,3
175231,Annie (1999),Annie,1999,Children|Comedy,Children Comedy,Children,2
175233,Inconceivable (2017),Inconceivable,2017,Drama|Thriller,Drama Thriller,Drama,2
175235,Kites Over Helsinki (2001),Kites Over Helsinki,2001,(no genres listed),,,0
175237,The Gnomes' Great Adventure (1987),The Gnomes' Great Adventure,1987,Animation|Children,Animation Children,Animation,2
175239,Bon Cop Bad Cop 2 (2017),Bon Cop Bad Cop 2,2017,Action|Comedy|Crime,Action Comedy Crime,Action,3
175241,The Story of Menstruation (1946),The Story of Menstruation,1946,Animation,Animation,Animation,1
175243,Security (2017),Security,2017,Action,Action,Action,1
175245,G:MT Greenwich Mean Time (1999),G:MT Greenwich Mean Time,1999,Crime|Drama,Crime Drama,Crime,2
175247,Final Cut: Ladies and Gentlemen (2012),Final Cut: Ladies and Gentlemen,2012,Documentary|Drama|Romance,Documentary Drama Romance,Documentary,3
175249,To Kill a King (2003),To Kill a King,2003,Action|Adventure|Drama,Action Adventure Drama,Action,3
175251,Chokeslam (2016),Chokeslam,2016,Comedy,Comedy,Comedy,1
175253,Overdrive (2017),Overdrive,2017,Action|Thriller,Action Thriller,Action,2
175255,The Libertine (2000),The Libertine,2000,Comedy,Comedy,Comedy,1
175257,The Famous Box Trick (1898),The Famous Box Trick,1898,Fantasy,Fantasy,Fantasy,1
175259,Adventures of William Tell (1898),Adventures of William Tell,1898,Comedy|Fantasy,Comedy Fantasy,Comedy,2
175261,The Conquest of the Pole (1912),The Conquest of the Pole,1912,Adventure|Comedy|Sci-Fi,Adventure Comedy Sci-Fi,Adventure,3
175263,Snow White: The Fairest of Them All (2001),Snow White: The Fairest of Them All,2001,Adventure|Children|Fantasy,Adventure Children Fantasy,Adventure,3
175265,That's Cunning! Shijo Saidai no Sakusen? (1996),That's Cunning! Shijo Saidai no Sakusen?,1996,Comedy,Comedy,Comedy,1
175267,Speech & Debate (2017),Speech & Debate,2017,Comedy|Drama,Comedy Drama,Comedy,2
175269,Junction 48 (2016),Junction 48,2016,Action|Crime|Drama,Action Crime Drama,Action,3
175271,Forgiveness (2006),Forgiveness,2006,(no genres listed),,,0
175273,Independents' Day (2016),Independents' Day,2016,Action|Sci-Fi,Action Sci-Fi,Action,2
175275,The Human Surge (2016),The Human Surge,2016,Drama,Drama,Drama,1
175277,"Faces, Places (2017)","Faces, Places",2017,Documentary,Documentary,Documentary,1
175279,Cop Killers (1973),Cop Killers,1973,Action|Thriller,Action Thriller,Action,2
175281,Tour De Pharmacy (2017),Tour De Pharmacy,2017,Comedy,Comedy,Comedy,1
175283,Death Note: Light Up the New World (2016),Death Note: Light Up the New World,2016,Fantasy|Mystery|Thriller,Fantasy Mystery Thriller,Fantasy,3
175285,The Zen of Bennett (2012),The Zen of Bennett,2012,Documentary,Documentary,Documentary,1
175287,Kerosene Salesman's Wife (1988),Kerosene Salesman's Wife,1988,Drama,Drama,Drama,1
175289,Rumba (2008),Rumba,2008,Comedy|Drama,Comedy Drama,Comedy,2
175291,Dust (2005),Dust,2005,Comedy|Drama|Sci-Fi,Comedy Drama Sci-Fi,Comedy,3
175293,Gena the Crocodile (1969),Gena the Crocodile,1969,Animation|Children,Animation Children,Animation,2
175297,Der kleine Nazi (2010),Der kleine Nazi,2010,(no genres listed),,,0
175299,The Survival Family (2017),The Survival Family,2017,(no genres listed),,,0
175301,Lemon (2017),Lemon,2017,Comedy|Drama,Comedy Drama,Comedy,2
175303,It (2017),It,2017,Horror,Horror,Horror,1
175305,School Life (2016),School Life,2016,Documentary,Documentary,Documentary,1
175307,The Perfect Killer (1977),The Perfect Killer,1977,Action|Crime,Action Crime,Action,2
175309,Ashes and Snow (2005),Ashes and Snow,2005,Documentary,Documentary,Documentary,1
175311,True (2004),True,2004,Drama,Drama,Drama,1
175313,My Good Enemy (2010),My Good Enemy,2010,Children|Drama,Children Drama,Children,2
175315,The Adventures of Prince Florisel (1979),The Adventures of Prince Florisel,1979,Adventure|Comedy|Mystery,Adventure Comedy Mystery,Adventure,3
175317,When I Will Become a Giant (1978),When I Will Become a Giant,1978,Children|Romance,Children Romance,Children,2
175319,George ! (1972),George !,1972,Children|Comedy,Children Comedy,Children,2
175321,My Old Classmate (2014),My Old Classmate,2014,Romance,Romance,Romance,1
175323,Dirty Dancing (2017),Dirty Dancing,2017,Drama|Romance,Drama Romance,Drama,2
175325,Bird on a Wire (1974),Bird on a Wire,1974,Documentary,Documentary,Documentary,1
175327,Seinfeld: How It Began (2004),Seinfeld: How It Began,2004,Documentary,Documentary,Documentary,1
175329,Jogwa - The Awakening (2009),Jogwa - The Awakening,2009,Drama|Romance,Drama Romance,Drama,2
175331,Secret of the Blackbirds (1983),Secret of the Blackbirds,1983,Mystery|Thriller,Mystery Thriller,Mystery,2
175333,Elegy (2014),Elegy,2014,Sci-Fi,Sci-Fi,Sci-Fi,1
175335,The Garden of Afflictions 2017,The Garden of Afflictions 2017,,(no genres listed),,,0
175337,Sniper 3 (2004),Sniper 3,2004,Action|Drama|Thriller,Action Drama Thriller,Action,3
175339,Beast of Blood (1970),Beast of Blood,1970,Adventure|Horror,Adventure Horror,Adventure,2
175341,The Binding (2016),The Binding,2016,Drama|Horror|Thriller,Drama Horror Thriller,Drama,3
175343,A Long and Happy Life (1966),A Long and Happy Life,1966,Drama|Romance,Drama Romance,Drama,2
175345,Flights in Dreams and in Reality (1982),Flights in Dreams and in Reality,1982,Drama,Drama,Drama,1
175347,Plug (2014),Plug,2014,Sci-Fi,Sci-Fi,Sci-Fi,1
175349,Cru (2014),Cru,2014,(no genres listed),,,0
175351,Devil's Gate (2017),Devil's Gate,2017,Sci-Fi|Thriller,Sci-Fi Thriller,Sci-Fi,2
175353,Abduction,Abduction,,Drama|Fantasy,Drama Fantasy,Drama,2
175355,Obit (2017),Obit,2017,Documentary,Documentary,Documentary,1
175357,Heartworn Highways (1976),Heartworn Highways,1976,Documentary,Documentary,Documentary,1
175359,American Anarchist (2016),American Anarchist,2016,Documentary,Documentary,Documentary,1
175361,Tatu and Patu (2016),Tatu and Patu,2016,Children|Comedy,Children Comedy,Children,2
175363,150 Milligrams (2016),150 Milligrams,2016,Drama,Drama,Drama,1
175365,Dansen op de vulkaan (2014),Dansen op de vulkaan,2014,Drama,Drama,Drama,1
175367,The Truth Is in the Stars (2017),The Truth Is in the Stars,2017,Documentary,Documentary,Documentary,1
175369,Decanted (2016),Decanted,2016,(no genres listed),,,0
175371,Other Worlds (1999),Other Worlds,1999,Animation|Drama|Romance,Animation Drama Romance,Animation,3
175373,The Waiting Room (1996),The Waiting Room,1996,Comedy,Comedy,Comedy,1
175375,Swineherd and Shepherd (1941),Swineherd and Shepherd,1941,Comedy|Romance,Comedy Romance,Comedy,2
175377,Veruschka: A Life for the Camera (2005),Veruschka: A Life for the Camera,2005,(no genres listed),,,0
175379,God of Love (2010),God of Love,2010,Comedy|Romance,Comedy Romance,Comedy,2
175381,Ghibli: The Miyazaki Temple (2005),Ghibli: The Miyazaki Temple,2005,Documentary,Documentary,Documentary,1
175383,And Here's What's Happening to Me (2012),And Here's What's Happening to Me,2012,Drama,Drama,Drama,1
175385,What War May Bring (2010),What War May Bring,2010,Drama,Drama,Drama,1
175387,On the Trail of the Bremen Town Musicians (1973),On the Trail of the Bremen Town Musicians,1973,Adventure|Animation|Children,Adventure Animation Children,Adventure,3
175389,Aquatic Language (2002),Aquatic Language,2002,(no genres listed),,,0
175391,"I, Pet Goat II (2012)","I, Pet Goat II",2012,(no genres listed),,,0
175393,Sebastian's Voodoo (2008),Sebastian's Voodoo,2008,Animation|Horror,Animation Horror,Animation,2
175395,8 Dates (2008),8 Dates,2008,Comedy,Comedy,Comedy,1
175397,"In the blue sea, in the white foam. (1984)","In the blue sea, in the white foam.",1984,Animation|Children|Fantasy,Animation Children Fantasy,Animation,3
175399,I'm Losing My Temper (1974),I'm Losing My Temper,1974,Comedy,Comedy,Comedy,1
175401,Wolf and Calf (1984),Wolf and Calf,1984,Animation,Animation,Animation,1
175403,Struck (2008),Struck,2008,(no genres listed),,,0
175405,The Thirst for Gold (1993),The Thirst for Gold,1993,Comedy,Comedy,Comedy,1
175407,Mother For Baby Mammoth (1981),Mother For Baby Mammoth,1981,Animation,Animation,Animation,1
175409,Nicostratos the Pelican (2011),Nicostratos the Pelican,2011,Comedy|Drama,Comedy Drama,Comedy,2
175411,Surviving Sid (2008),Surviving Sid,2008,Animation,Animation,Animation,1
175413,Likes or Dislikes (2014),Likes or Dislikes,2014,Comedy|Romance,Comedy Romance,Comedy,2
175415,But What If This Is Love? (1961),But What If This Is Love?,1961,Drama|Romance,Drama Romance,Drama,2
175417,Puzzled Love (2010),Puzzled Love,2010,Comedy|Romance,Comedy Romance,Comedy,2
175419,Trivial (2007),Trivial,2007,Thriller,Thriller,Thriller,1
175421,I'm Staying (2003),I'm Staying,2003,Comedy|Romance,Comedy Romance,Comedy,2
175423,Sunstroke (2014),Sunstroke,2014,Drama,Drama,Drama,1
175425,Fate (2003),Fate,2003,Drama|Thriller,Drama Thriller,Drama,2
175427,El vendedor de humo (2012),El vendedor de humo,2012,(no genres listed),,,0
175429,On Your Mark (1995),On Your Mark,1995,Animation|Sci-Fi,Animation Sci-Fi,Animation,2
175431,Bobik Visiting Barbos (1977),Bobik Visiting Barbos,1977,Animation|Comedy,Animation Comedy,Animation,2
175433,Get Out (2010),Get Out,2010,Animation|Comedy,Animation Comedy,Animation,2
175435,The Magic Ring (1982),The Magic Ring,1982,Animation|Fantasy,Animation Fantasy,Animation,2
175437,"Water, Wind, Dust (1989)","Water, Wind, Dust",1989,Drama,Drama,Drama,1
175439,The Abduction Club (2002),The Abduction Club,2002,Comedy,Comedy,Comedy,1
175441,The Black Hole (2008),The Black Hole,2008,Comedy|Crime,Comedy Crime,Comedy,2
175443,Buenos Aires 100 KM (2005),Buenos Aires 100 KM,2005,Drama,Drama,Drama,1
175445,Normal (2009),Normal,2009,Crime|Drama|Thriller,Crime Drama Thriller,Crime,3
175447,Tender Age (2000),Tender Age,2000,Drama|Romance,Drama Romance,Drama,2
175449,This Way Up (2008),This Way Up,2008,Animation|Comedy,Animation Comedy,Animation,2
175451,Mirage (2004),Mirage,2004,Drama,Drama,Drama,1
175453,A Curtain Raiser (2006),A Curtain Raiser,2006,Action|Drama,Action Drama,Action,2
