movieId,rating_count,rating_mean,first_rating_at,last_rating_at
184713,7,1.8571,2018-02-22 21:26:35,2019-09-28 21:10:17
184715,5,3.0,2018-02-23 20:13:36,2019-07-27 12:17:01
184717,4,3.875,2018-02-23 20:13:40,2019-04-11 01:25:00
184719,4,2.5,2018-02-23 20:13:42,2019-04-11 01:25:00
184721,363,3.7066,2018-02-23 07:39:39,2019-11-18 16:05:01
184723,2,3.75,2018-03-09 16:56:08,2018-06-13 20:25:02
184725,3,2.6667,2018-02-24 19:39:23,2018-10-13 06:02:05
184729,1,3.5,2018-08-30 04:13:07,2018-08-30 04:13:07
184731,10,2.05,2018-04-14 19:51:56,2019-09-10 12:23:09
184733,2,3.0,2018-12-18 07:39:01,2019-08-24 18:45:40
184735,1,4.0,2018-02-24 05:29:08,2018-02-24 05:29:08
184739,18,3.5,2018-02-26 15:40:56,2019-09-25 07:18:38
184741,23,2.9348,2018-02-24 11:24:36,2019-10-21 00:12:19
184743,1,4.0,2018-12-08 09:19:29,2018-12-08 09:19:29
184745,1,3.0,2018-04-22 08:56:45,2018-04-22 08:56:45
184747,1,2.5,2018-08-30 04:13:03,2018-08-30 04:13:03
184749,2,4.25,2018-04-05 10:12:59,2019-05-10 01:07:18
184751,2,2.0,2018-11-14 17:45:17,2019-05-10 01:07:17
184753,4,3.25,2018-04-09 15:31:33,2019-02-26 11:21:06
184755,1,3.5,2019-05-10 01:07:17,2019-05-10 01:07:17
184759,2,2.25,2018-04-09 15:02:17,2019-05-10 01:07:17
184763,1,3.0,2018-07-31 06:57:03,2018-07-31 06:57:03
184765,2,3.75,2018-04-09 15:34:17,2019-05-10 01:07:13
184767,1,3.5,2019-05-10 01:07:17,2019-05-10 01:07:17
184769,1,4.0,2018-05-22 16:32:41,2018-05-22 16:32:41
184771,1,3.5,2018-04-09 14:55:09,2018-04-09 14:55:09
184779,3,2.8333,2019-01-12 20:32:13,2019-09-16 05:33:13
184781,2,3.75,2018-05-27 14:52:03,2019-07-29 15:08:28
184783,2,3.25,2018-02-24 13:00:15,2018-08-30 04:12:57
184785,6,2.8333,2018-02-24 13:40:09,2019-10-30 13:15:25
184787,5,3.8,2018-05-02 04:02:48,2019-02-26 11:20:41
184789,1,4.5,2018-02-24 14:22:39,2018-02-24 14:22:39
184791,21,2.8095,2018-02-24 17:33:37,2019-10-07 19:26:14
184793,15,3.2333,2018-02-27 09:38:30,2019-09-21 22:28:44
184795,10,2.9,2018-02-24 19:44:49,2019-09-19 06:44:07
184797,28,3.3571,2018-02-26 13:25:08,2019-11-03 18:32:46
184799,1,4.0,2018-02-24 20:49:22,2018-02-24 20:49:22
184801,5,2.7,2018-02-24 20:53:36,2019-06-29 23:11:25
184803,6,2.3333,2018-02-24 21:35:33,2019-09-10 12:23:09
184805,1,3.0,2018-02-24 22:02:14,2018-02-24 22:02:14
184807,10,3.6,2018-03-21 08:03:00,2019-10-21 01:16:07
184809,1,1.5,2018-02-24 23:01:07,2018-02-24 23:01:07
184811,1,2.5,2018-02-25 01:08:27,2018-02-25 01:08:27
184813,6,3.1667,2018-02-25 06:20:49,2019-08-24 18:54:48
184815,1,4.0,2019-09-05 01:03:03,2019-09-05 01:03:03
184817,1,1.5,2019-02-13 00:08:06,2019-02-13 00:08:06
184821,2,4.5,2019-05-24 22:51:56,2019-11-02 12:45:19
184823,1,2.5,2019-08-24 18:46:02,2019-08-24 18:46:02
184825,8,2.0625,2018-02-25 10:29:36,2019-08-20 17:10:17
184827,2,3.75,2018-02-25 15:07:35,2019-08-24 18:48:49
184829,10,3.15,2018-02-25 16:09:49,2019-11-10 18:50:51
184831,5,2.2,2018-02-25 20:18:20,2019-10-26 18:33:12
184833,2,3.5,2019-07-27 12:17:05,2019-08-24 18:48:50
184835,17,3.5294,2018-05-02 12:03:08,2019-11-10 01:20:07
184839,1,3.0,2019-08-24 18:51:39,2019-08-24 18:51:39
184841,2,2.75,2018-02-27 09:04:42,2019-08-24 18:44:12
184845,6,2.6667,2018-02-25 19:59:36,2019-08-24 18:46:15
184847,1,3.5,2018-03-06 19:05:52,2018-03-06 19:05:52
184849,1,3.5,2018-02-26 03:44:33,2018-02-26 03:44:33
184851,1,3.5,2018-02-26 04:25:16,2018-02-26 04:25:16
184853,2,1.25,2018-02-26 05:44:01,2019-08-24 18:46:09
184855,5,4.3,2018-02-26 07:39:14,2019-08-02 14:43:37
184857,1,4.5,2018-02-26 18:29:31,2018-02-26 18:29:31
184859,1,4.0,2018-02-27 03:52:55,2018-02-27 03:52:55
184861,3,1.8333,2018-02-27 16:04:08,2018-04-11 18:55:42
184865,44,2.6591,2018-03-16 20:17:18,2019-11-04 21:25:06
184867,11,2.9545,2018-02-27 22:11:58,2019-11-09 16:52:24
184869,4,3.0,2018-07-13 18:10:07,2019-09-10 12:23:11
184871,2,3.75,2018-02-28 01:32:57,2019-05-24 22:51:50
184873,1,3.5,2018-11-05 07:57:24,2018-11-05 07:57:24
184875,3,2.1667,2018-09-09 18:25:11,2019-09-17 22:18:46
184877,1,2.5,2018-04-05 18:30:45,2018-04-05 18:30:45
184883,1,4.0,2019-08-24 18:46:15,2019-08-24 18:46:15
184885,3,3.1667,2018-08-05 20:27:08,2019-07-18 02:32:37
184887,4,3.625,2018-03-12 14:40:09,2018-08-30 04:13:04
184889,2,3.25,2019-02-21 10:16:27,2019-02-26 11:21:06
184891,7,3.1429,2018-04-06 12:09:24,2019-08-20 13:55:20
184893,3,3.3333,2018-09-16 01:44:36,2019-04-13 03:20:30
184895,2,2.5,2018-02-28 18:34:40,2019-04-02 16:05:58
184897,1,3.0,2018-02-28 20:19:32,2018-02-28 20:19:32
184899,2,3.0,2018-02-28 23:14:11,2019-08-24 18:56:19
184901,1,3.0,2018-12-18 07:44:46,2018-12-18 07:44:46
184903,2,5.0,2018-03-01 01:37:43,2019-05-24 22:49:05
184905,2,3.5,2018-03-14 23:51:19,2019-09-04 08:03:22
184907,6,2.1667,2018-06-03 22:47:19,2019-11-02 23:02:22
184909,9,3.0556,2018-05-04 16:10:43,2019-08-03 18:42:33
184911,1,1.0,2018-03-01 07:35:44,2018-03-01 07:35:44
184913,6,2.8333,2018-03-01 10:15:29,2019-04-24 05:57:02
184917,4,2.5,2019-02-26 11:21:05,2019-07-03 23:39:26
184919,3,3.6667,2018-03-09 20:23:40,2019-08-24 18:46:16
184921,2,4.0,2019-02-02 19:22:33,2019-05-24 22:50:06
184923,4,3.875,2018-03-01 18:03:16,2019-06-14 19:28:13
184925,45,3.1222,2018-03-03 18:38:49,2019-10-30 20:53:29
184927,5,2.9,2018-03-01 19:51:33,2019-10-04 09:51:46
184929,3,3.8333,2018-03-02 04:07:05,2019-05-24 22:51:47
184931,211,3.1564,2018-03-03 03:22:54,2019-11-08 22:21:29
184933,3,2.0,2018-03-02 18:32:13,2018-07-10 13:50:55
184935,2,3.5,2018-08-30 04:13:04,2019-08-13 00:59:42
184937,13,3.4231,2018-03-02 13:20:05,2019-08-11 04:14:11
184939,2,2.5,2018-03-02 10:05:12,2018-05-07 12:02:36
184941,10,3.05,2018-03-03 19:19:12,2019-11-15 03:41:16
184943,2,2.75,2018-03-02 19:09:06,2018-05-27 16:40:37
184945,2,3.5,2018-03-02 19:09:46,2019-05-30 11:04:13
184947,1,2.5,2018-03-02 19:12:28,2018-03-02 19:12:28
184949,1,2.5,2018-03-02 19:16:25,2018-03-02 19:16:25
184951,1,3.0,2018-03-02 19:17:55,2018-03-02 19:17:55
184953,2,3.75,2018-03-02 19:21:12,2018-12-01 20:48:19
184955,2,3.75,2018-03-02 19:22:35,2019-03-02 10:23:50
184959,5,2.4,2018-03-02 19:25:56,2019-11-10 01:19:56
184961,2,3.25,2018-03-02 19:27:27,2019-11-08 09:15:21
184963,3,3.3333,2018-03-02 19:30:09,2019-09-04 08:03:23
184965,4,2.5,2018-03-02 20:20:20,2018-11-05 15:51:46
184967,3,4.0,2018-03-02 21:11:37,2019-09-04 20:16:17
184971,7,3.2857,2018-03-07 17:49:48,2019-08-24 18:45:03
184973,2,2.5,2018-03-03 06:24:04,2019-11-02 03:44:02
184975,3,2.8333,2018-03-03 06:24:03,2019-11-08 09:08:33
184977,3,3.5,2018-03-03 00:30:28,2019-11-09 10:40:09
184979,3,2.6667,2019-02-14 15:14:48,2019-09-10 12:23:08
184981,1,2.0,2018-03-03 02:39:26,2018-03-03 02:39:26
184983,4,3.25,2018-03-03 08:51:30,2019-09-02 00:31:32
184985,1,3.0,2018-03-03 11:58:33,2018-03-03 11:58:33
184987,228,2.4013,2018-03-08 23:00:40,2019-11-10 06:09:08
184989,20,3.375,2018-03-03 16:22:53,2019-10-05 13:12:19
184991,5,2.9,2018-03-24 13:04:55,2019-10-24 15:03:18
184993,7,4.0,2018-09-03 19:56:29,2019-11-15 15:37:06
184995,1,4.5,2018-03-22 19:27:12,2018-03-22 19:27:12
184997,534,3.7219,2018-03-04 08:18:56,2019-11-04 04:11:33
184999,129,3.2597,2018-04-13 00:42:29,2019-11-07 19:08:59
185001,192,2.8411,2018-03-29 04:03:47,2019-11-18 23:22:18
185003,14,2.5,2018-03-04 00:18:18,2018-07-25 19:20:21
185005,6,2.5833,2018-05-26 12:00:11,2019-02-06 01:54:07
185009,1,3.0,2018-03-04 04:47:33,2018-03-04 04:47:33
185013,43,3.7791,2018-03-04 19:31:34,2019-11-01 07:57:45
185015,1,3.0,2018-03-04 23:24:57,2018-03-04 23:24:57
185017,3,3.5,2018-12-18 07:44:53,2019-07-12 08:25:38
185019,1,1.0,2019-08-24 18:46:39,2019-08-24 18:46:39
185021,1,1.0,2018-03-06 08:40:30,2018-03-06 08:40:30
185025,22,2.5909,2018-03-06 07:09:37,2019-11-05 11:12:09
185027,2,1.25,2018-03-06 08:40:33,2018-03-25 20:37:01
185029,2276,3.7351,2018-04-02 12:07:35,2019-11-20 13:27:29
185031,179,3.3296,2018-03-06 07:16:10,2019-11-07 19:39:21
185033,134,2.9328,2018-03-24 02:13:08,2019-11-12 23:07:57
185035,12,2.9167,2018-03-05 23:20:13,2019-10-29 21:09:20
185037,5,2.9,2018-03-05 23:29:45,2019-02-24 16:46:44
185039,14,3.2143,2018-03-05 23:44:25,2019-11-16 19:43:16
185041,9,3.2222,2018-03-06 00:01:39,2019-11-08 09:14:18
185043,2,4.25,2018-03-06 00:34:45,2018-03-06 07:19:10
185045,2,3.75,2018-03-06 07:19:08,2018-06-05 17:30:15
185047,3,2.5,2018-03-06 07:19:07,2019-08-24 18:46:14
185049,2,3.5,2018-03-06 07:19:05,2018-06-05 17:29:51
185051,8,3.875,2018-03-06 04:48:53,2019-10-03 19:45:37
185053,1,3.0,2018-03-06 10:49:35,2018-03-06 10:49:35
185055,1,0.5,2018-03-06 10:52:17,2018-03-06 10:52:17
185057,3,0.8333,2018-03-06 10:53:01,2018-08-31 04:07:25
185059,2,0.75,2018-03-06 10:54:07,2019-05-01 15:44:07
185061,2,3.0,2018-03-06 10:55:56,2019-05-24 22:49:51
185063,1,0.5,2018-03-06 10:56:31,2018-03-06 10:56:31
185065,2,1.5,2018-03-06 10:58:53,2019-07-13 14:29:54
185067,1,0.5,2018-03-06 10:59:41,2018-03-06 10:59:41
185069,2,2.25,2018-03-06 11:01:41,2018-03-06 21:14:14
185071,2,2.5,2018-03-06 11:03:23,2018-03-06 21:14:10
185073,2,3.0,2018-03-06 11:04:18,2018-03-07 12:20:33
185075,6,2.6667,2018-03-06 12:01:01,2019-04-17 06:57:51
185077,4,3.625,2018-03-06 15:38:47,2018-03-07 12:22:22
185079,2,4.25,2018-03-07 12:22:20,2019-08-24 18:56:19
185081,9,3.6667,2018-03-06 20:18:42,2019-10-26 18:33:07
185083,4,4.375,2018-03-06 21:13:51,2018-07-04 01:33:43
185085,1,5.0,2018-03-07 12:20:45,2018-03-07 12:20:45
185087,5,3.6,2018-03-07 07:30:45,2019-11-16 19:00:32
185089,4,2.875,2018-03-07 13:44:30,2019-08-24 18:45:05
185101,1,2.0,2019-09-04 08:03:09,2019-09-04 08:03:09
185103,1,2.5,2019-09-04 08:03:10,2019-09-04 08:03:10
185105,2,2.25,2019-03-02 11:57:12,2019-05-31 14:29:22
185107,2,3.0,2018-03-08 02:23:03,2019-03-30 12:07:21
185109,124,3.4274,2018-04-15 21:33:51,2019-10-29 11:00:33
185111,2,3.25,2018-12-18 06:59:02,2019-03-17 18:27:37
185113,2,4.0,2018-06-10 17:23:26,2019-02-26 11:21:01
185115,3,2.6667,2018-03-08 13:05:15,2019-08-24 18:48:53
185117,7,3.1429,2018-03-08 13:06:49,2019-08-24 18:45:01
185119,1,2.5,2018-03-08 13:07:04,2018-03-08 13:07:04
185121,3,3.3333,2018-03-08 13:14:56,2019-08-24 18:45:40
185123,2,3.0,2018-03-08 13:16:41,2019-08-24 18:46:01
185125,1,1.5,2018-03-08 13:17:33,2018-03-08 13:17:33
185127,2,2.0,2018-03-08 13:18:26,2019-08-24 18:45:33
185129,2,3.0,2018-03-08 13:23:31,2018-08-19 14:33:59
185131,1,2.0,2018-03-08 16:16:13,2018-03-08 16:16:13
185133,2,3.5,2018-03-08 15:29:37,2019-08-24 18:45:35
185137,2,3.5,2018-03-08 15:44:49,2019-08-24 18:45:09
185139,2,4.0,2018-03-08 15:45:16,2019-08-24 18:45:42
185141,2,3.0,2018-03-08 15:47:04,2019-08-24 18:45:27
185143,2,3.0,2018-03-08 15:49:09,2019-03-02 11:57:11
185145,2,4.0,2018-03-08 16:20:24,2019-08-24 18:44:59
185147,1,4.0,2018-03-08 16:20:52,2018-03-08 16:20:52
185149,2,2.0,2018-03-08 16:22:17,2019-08-24 18:45:29
185151,1,1.5,2018-03-08 16:22:42,2018-03-08 16:22:42
185153,2,2.75,2018-03-08 16:24:36,2018-09-02 13:42:05
185155,3,3.1667,2018-03-08 16:25:44,2019-10-27 21:29:20
185157,1,4.0,2018-03-08 16:26:25,2018-03-08 16:26:25
185159,3,2.5,2018-03-08 16:26:55,2019-07-08 00:11:35
185161,3,2.3333,2018-03-08 19:35:34,2019-05-24 22:51:58
185163,1,3.0,2018-03-08 19:54:05,2018-03-08 19:54:05
185165,2,1.5,2018-03-08 22:58:17,2018-03-27 20:00:46
185167,6,3.0833,2018-03-09 02:12:55,2018-11-17 02:30:23
185169,58,2.9052,2018-03-11 17:43:52,2019-10-31 13:59:12
185171,47,2.6489,2018-03-12 12:56:24,2019-08-03 18:43:36
185179,1,4.0,2019-08-24 18:46:09,2019-08-24 18:46:09
185181,3,3.8333,2018-05-27 00:26:12,2019-11-01 00:16:53
185187,2,3.25,2019-02-18 21:31:23,2019-03-02 11:57:07
185189,1,3.5,2019-05-10 01:07:12,2019-05-10 01:07:12
185191,2,3.75,2018-03-25 04:04:19,2019-09-04 08:03:21
185193,3,4.1667,2018-07-31 08:40:11,2019-09-02 17:57:52
185197,1,3.0,2019-09-17 22:17:59,2019-09-17 22:17:59
185199,2,1.5,2018-04-22 20:34:56,2018-12-18 07:39:17
185201,1,3.5,2019-07-23 20:20:57,2019-07-23 20:20:57
185205,1,4.0,2019-09-01 18:33:39,2019-09-01 18:33:39
185213,2,4.25,2018-09-05 19:44:54,2019-01-10 00:01:17
185215,14,3.2857,2018-03-09 22:02:28,2019-10-04 18:56:07
185217,5,3.7,2018-03-13 03:51:03,2019-10-11 09:00:56
185221,1,3.0,2019-08-24 18:46:10,2019-08-24 18:46:10
185223,2,4.5,2019-05-24 22:49:54,2019-07-19 18:53:26
185225,1,3.5,2019-10-04 09:51:00,2019-10-04 09:51:00
185227,1,3.5,2019-09-19 06:42:36,2019-09-19 06:42:36
185229,3,3.0,2018-09-01 03:47:34,2019-08-24 18:46:38
185231,26,3.5769,2018-03-14 23:51:20,2019-10-25 00:41:27
185233,1,3.5,2019-09-04 20:16:18,2019-09-04 20:16:18
185235,3,4.1667,2018-12-06 15:39:59,2019-10-07 19:26:32
185237,1,5.0,2019-05-24 22:49:07,2019-05-24 22:49:07
185239,1,3.5,2019-11-13 05:15:14,2019-11-13 05:15:14
185245,1,4.0,2018-08-30 04:13:05,2018-08-30 04:13:05
185247,1,1.5,2018-03-09 13:42:26,2018-03-09 13:42:26
185251,1,3.0,2018-03-09 13:46:45,2018-03-09 13:46:45
185253,2,2.75,2018-03-09 13:47:41,2018-11-17 08:47:52
185259,4,2.75,2018-03-09 15:21:04,2019-02-26 11:20:35
185261,3,2.5,2018-03-09 15:35:04,2019-07-08 00:12:43
185263,1,5.0,2018-03-09 15:39:55,2018-03-09 15:39:55
185265,2,4.25,2018-03-09 15:54:20,2019-08-24 18:44:17
185267,8,3.125,2018-09-02 13:42:06,2019-09-19 06:43:33
185271,2,3.0,2018-03-09 18:40:56,2019-07-16 17:55:12
185273,6,2.5,2018-03-09 18:45:46,2019-09-03 19:34:06
185275,7,3.0,2018-03-09 18:46:05,2019-06-15 10:39:21
185277,2,2.25,2018-03-09 18:48:53,2018-08-30 04:11:56
185279,7,3.5,2018-03-09 18:49:44,2019-11-16 19:41:34
185281,2,2.75,2018-03-09 18:50:07,2019-09-17 22:17:43
185283,4,3.0,2018-03-09 18:50:45,2019-08-02 14:43:39
185285,15,3.0667,2018-03-22 21:40:00,2019-11-05 11:12:10
185287,12,3.7917,2018-03-09 21:11:11,2019-09-15 15:27:44
185289,1,3.0,2018-03-09 22:32:06,2018-03-09 22:32:06
185291,1,5.0,2018-03-09 22:32:38,2018-03-09 22:32:38
185293,6,3.0833,2018-03-09 23:42:40,2019-09-03 19:34:10
185295,59,3.0085,2018-03-10 11:08:36,2019-11-03 03:16:27
185297,4,3.5,2018-03-10 06:09:47,2018-08-21 19:29:27
185299,3,3.0,2018-03-10 06:30:46,2018-10-21 16:16:20
185301,1,0.5,2018-03-10 10:50:29,2018-03-10 10:50:29
185303,3,2.6667,2019-02-26 11:21:10,2019-11-10 01:20:07
185305,1,5.0,2019-05-24 22:51:57,2019-05-24 22:51:57
185307,6,2.9167,2018-03-10 19:01:48,2019-10-24 15:03:25
185309,7,2.3571,2018-03-10 19:04:07,2019-09-03 19:34:01
185311,2,3.5,2018-03-10 19:49:14,2018-08-30 04:12:56
185313,33,3.3182,2018-03-18 20:28:30,2019-11-02 11:13:21
185315,12,3.1667,2018-03-10 23:09:44,2019-11-16 21:24:28
185317,3,2.8333,2018-03-10 21:30:58,2018-07-27 13:08:23
185319,83,3.4337,2018-03-11 21:08:41,2019-11-18 23:36:07
185321,2,3.5,2019-02-26 11:21:09,2019-03-29 16:53:40
185323,5,3.7,2018-03-11 11:19:21,2019-08-24 18:46:11
185325,3,3.6667,2018-03-11 12:46:28,2019-07-13 19:17:36
185329,3,3.1667,2018-03-11 17:51:28,2018-08-30 04:13:00
185331,1,4.0,2018-03-11 18:53:36,2018-03-11 18:53:36
185335,16,2.625,2018-03-11 20:57:05,2019-08-03 18:48:58
185337,5,3.9,2018-03-11 21:45:46,2019-11-15 18:44:30
185339,1,3.5,2018-08-30 04:13:05,2018-08-30 04:13:05
185341,10,3.45,2018-03-13 03:48:33,2019-10-26 18:33:11
185343,2,1.75,2018-12-18 07:38:25,2019-10-29 19:38:37
185347,14,3.3571,2018-03-12 06:49:07,2019-07-21 17:14:08
185349,4,2.625,2018-03-12 07:16:27,2019-09-19 06:41:33
185351,5,1.8,2018-03-12 08:55:05,2019-01-06 21:16:54
185353,20,2.8,2018-03-12 10:01:32,2019-11-10 01:19:45
185355,2,1.5,2018-03-12 10:13:58,2018-03-12 18:55:57
185357,3,1.5,2018-03-12 18:55:53,2019-08-03 18:44:46
185359,3,2.0,2018-03-12 12:37:54,2019-01-06 21:34:02
185361,3,2.0,2018-03-12 12:57:47,2019-01-06 21:34:04
185365,10,3.1,2018-07-01 14:20:27,2019-09-23 21:02:06
185367,10,2.7,2018-03-12 13:43:41,2019-09-19 06:38:42
185369,10,2.9,2018-03-12 13:48:35,2019-11-10 01:19:56
185371,5,2.8,2018-03-12 13:50:35,2019-11-10 01:19:54
185373,2,3.75,2018-08-30 04:13:05,2019-05-30 01:58:24
185375,4,3.375,2018-03-12 20:00:37,2019-02-26 11:21:09
185377,3,2.5,2018-03-12 20:15:15,2019-10-04 09:51:29
185381,1,3.5,2018-04-05 00:57:57,2018-04-05 00:57:57
185383,3,3.8333,2018-03-13 01:15:40,2019-10-15 03:28:05
185385,65,3.3385,2018-03-24 02:03:59,2019-11-11 11:51:19
185387,6,3.3333,2018-03-13 08:11:32,2019-10-07 19:26:14
185391,2,2.25,2018-05-06 15:36:44,2019-01-05 01:28:47
185393,1,0.5,2018-03-24 12:09:15,2018-03-24 12:09:15
185401,1,2.5,2019-01-21 12:17:40,2019-01-21 12:17:40
185405,3,3.0,2018-03-15 09:56:08,2018-09-17 06:34:57
185411,4,4.125,2018-05-02 23:52:43,2019-08-20 00:06:20
185415,6,3.5833,2018-03-13 02:05:59,2019-11-01 00:16:50
185419,1,0.5,2019-05-02 18:14:00,2019-05-02 18:14:00
185421,3,2.3333,2018-03-13 02:07:50,2018-05-30 23:56:32
185423,11,2.8182,2018-03-14 20:19:08,2019-10-05 21:44:19
185425,113,2.3053,2018-03-30 19:20:16,2019-11-18 23:38:29
185427,15,2.7667,2018-03-24 03:37:51,2019-09-10 06:46:01
185429,9,3.1111,2018-04-07 05:25:30,2019-10-04 09:51:47
185431,11,3.2727,2018-04-14 11:47:24,2019-06-07 02:17:44
185433,15,3.3333,2018-04-04 22:03:37,2019-08-28 22:56:53
185435,94,2.6064,2018-03-24 02:03:52,2019-11-18 08:39:56
185437,32,3.1094,2018-03-18 19:37:19,2019-10-10 10:55:14
185439,14,3.1429,2018-04-23 13:02:53,2019-08-09 01:03:06
185441,1,3.5,2018-08-30 04:12:58,2018-08-30 04:12:58
185443,74,3.5541,2018-03-13 16:38:29,2019-11-19 08:58:51
185459,1,1.0,2018-12-15 01:27:42,2018-12-15 01:27:42
185465,2,3.25,2018-11-15 08:26:17,2019-05-19 19:39:15
185467,3,2.5,2018-03-13 05:16:09,2019-07-05 00:29:14
185469,1,2.5,2018-03-13 05:46:44,2018-03-13 05:46:44
185471,9,3.0,2018-04-02 05:52:43,2019-07-04 00:58:47
185473,322,3.2283,2018-03-23 00:53:42,2019-11-19 16:35:15
185475,21,3.5476,2018-03-13 13:31:16,2019-11-07 10:45:00
185477,1,2.5,2019-08-23 16:24:07,2019-08-23 16:24:07
185479,2,4.25,2018-03-13 18:47:43,2019-02-27 05:50:40
185481,67,3.1119,2018-03-15 07:38:53,2019-11-12 23:07:59
185483,3,3.6667,2018-03-13 20:07:33,2019-08-24 18:46:35
185487,4,3.0,2018-03-19 02:38:45,2019-07-02 00:41:02
185489,1,3.5,2018-03-14 02:18:15,2018-03-14 02:18:15
185493,6,3.0833,2018-03-14 20:37:46,2019-11-10 01:20:06
185497,1,5.0,2019-02-26 11:21:11,2019-02-26 11:21:11
185499,1,3.5,2019-11-02 00:45:39,2019-11-02 00:45:39
185501,1,4.0,2019-09-04 20:16:19,2019-09-04 20:16:19
185503,2,3.5,2019-05-24 22:50:06,2019-08-24 18:46:09
185513,6,2.6667,2018-03-16 06:30:05,2019-06-29 00:44:48
185515,3,3.8333,2018-03-14 09:21:24,2019-04-08 18:11:54
185517,1,1.0,2018-03-14 20:05:23,2018-03-14 20:05:23
185519,7,3.2857,2018-03-14 16:09:06,2019-09-04 08:03:22
185521,2,2.25,2018-03-14 19:48:27,2019-08-24 18:48:46
185523,3,3.3333,2018-03-14 19:58:51,2019-08-17 16:59:45
185525,5,3.4,2018-03-14 20:00:50,2019-07-27 12:16:59
185527,3,3.0,2018-03-14 21:35:46,2019-11-09 22:59:04
185531,2,2.5,2018-03-14 23:47:47,2019-05-18 18:46:54
185533,3,3.0,2018-03-15 00:01:35,2018-06-14 00:58:38
185535,2,3.0,2019-02-14 15:14:46,2019-09-10 12:23:05
185537,17,3.0882,2018-08-29 20:16:57,2019-08-03 18:47:36
185539,20,3.575,2018-03-17 00:08:19,2019-08-26 22:24:33
185541,7,3.2143,2018-03-15 05:18:53,2019-09-18 23:32:50
185543,1,1.5,2018-04-30 00:34:20,2018-04-30 00:34:20
185545,18,3.0278,2019-07-22 15:13:49,2019-11-09 22:46:19
185547,2,2.5,2018-05-14 15:16:54,2019-08-24 18:45:33
185549,2,3.0,2018-03-15 09:26:51,2019-09-04 08:03:16
185551,1,3.0,2018-03-15 10:03:41,2018-03-15 10:03:41
185553,1,2.5,2018-04-04 09:13:42,2018-04-04 09:13:42
185557,2,1.5,2018-03-15 18:31:03,2019-09-17 22:17:58
185561,3,3.0,2018-03-16 00:37:17,2019-09-17 22:18:25
185563,2,3.75,2018-08-30 04:12:52,2018-11-07 16:50:38
185565,3,1.1667,2018-03-16 01:37:17,2018-03-16 21:17:43
185567,3,1.3333,2018-03-16 01:41:11,2018-03-16 21:17:41
185569,50,2.8,2018-03-16 10:18:09,2019-07-01 12:57:05
185571,42,3.5595,2018-03-16 20:17:57,2019-11-10 07:26:23
185573,4,2.125,2018-03-16 20:17:55,2019-08-24 18:45:34
185575,10,2.55,2018-03-16 10:57:43,2019-08-24 18:45:26
185577,4,2.0,2018-03-16 13:24:08,2018-04-05 18:30:49
185579,10,3.0,2018-03-16 14:58:44,2019-09-22 21:09:40
185581,4,3.375,2018-03-17 00:41:06,2019-09-10 11:23:34
185583,3,3.1667,2018-09-02 13:42:06,2019-10-31 03:28:19
185585,523,2.8891,2018-03-17 05:46:35,2019-11-20 19:32:38
185587,3,3.1667,2018-03-17 09:41:41,2019-09-02 17:57:54
185591,2,3.25,2018-03-17 23:56:03,2019-09-04 20:16:13
185593,2,4.25,2018-07-21 17:25:12,2019-05-24 22:51:53
185595,1,3.0,2018-09-24 15:26:46,2018-09-24 15:26:46
185597,14,2.5,2018-03-18 06:10:06,2019-08-12 20:52:00
185599,1,3.5,2018-08-30 04:12:47,2018-08-30 04:12:47
185601,18,3.4444,2018-03-18 12:18:38,2019-09-16 05:33:15
185603,1,3.5,2018-03-18 14:10:25,2018-03-18 14:10:25
185605,2,3.25,2018-10-31 21:44:37,2019-01-12 20:32:11
185609,4,3.75,2018-03-18 20:09:47,2019-04-11 01:24:58
185611,2,2.75,2018-03-18 20:13:27,2018-08-30 04:13:01
185613,3,3.3333,2018-03-18 22:48:54,2019-09-12 16:35:09
185617,1,5.0,2019-05-24 22:51:54,2019-05-24 22:51:54
185619,3,2.8333,2018-03-19 01:09:30,2019-10-29 13:32:41
185621,3,4.0,2018-03-19 01:11:35,2019-08-24 18:45:01
185623,3,3.1667,2018-03-19 01:12:52,2019-09-29 18:06:50
185625,2,3.0,2018-03-19 01:13:35,2018-08-30 04:12:54
185627,2,3.75,2018-03-19 01:16:53,2019-02-26 11:21:05
185629,2,2.75,2018-03-19 01:18:50,2019-08-24 18:46:17
185631,2,3.5,2018-03-19 01:19:37,2018-06-23 17:52:49
185633,1,3.0,2018-03-19 01:21:13,2018-03-19 01:21:13
185635,2,4.5,2018-03-19 01:22:42,2019-05-24 22:49:18
185637,2,4.25,2018-03-19 01:25:35,2019-08-24 18:45:41
185639,2,1.25,2018-03-19 01:26:13,2018-12-18 07:38:40
185641,1,5.0,2018-03-19 01:28:43,2018-03-19 01:28:43
185643,4,2.125,2018-03-19 03:18:22,2019-05-19 06:59:40
185645,6,2.75,2018-03-19 03:21:38,2019-07-12 08:25:33
185647,8,3.5,2018-03-19 03:23:14,2019-09-19 06:42:05
185649,3,3.6667,2018-03-19 03:24:08,2019-07-12 08:25:35
185651,3,4.1667,2018-03-19 03:24:49,2019-07-12 08:25:35
185653,4,3.375,2018-03-19 03:25:31,2019-02-18 07:02:35
185655,5,3.0,2018-03-19 03:26:40,2019-09-19 06:41:32
185657,3,3.0,2018-03-19 03:29:18,2019-07-12 08:25:31
